Facility_INSPIRE_ID;parentCompanyName;nameOfFeature;mainActivityCode;mainActivityName;pointGeometryLon;pointGeometryLat;streetName;buildingNumber;city;postalCode;countryCode;reportingYear;status;CompetentAuthorityEPRTRId;authorityName;authorityTelephoneNo;facilityId;x;y
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001177.ProductionFacility;Vantaan Energia Oy;Vantaan Energia Oy, Martinlaakso;1(c);Thermal power stations and other combustion installations;24.83669;60.28212;MARTINKYLÄNTIE;19;Vantaa;01620;FI;2019;functional;8994.0;Centre for Economic Development, Transport and the Environment for Uusimaa;0295021000;0000001177;380379;6684793
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001211.ProductionFacility;Metsä Board Oyj;Metsä Board Oyj, Metsä Board Kyro Board;6(b);Industrial plants for the production of paper and board and other primary wood products (such as chipboard, fibreboard and plywood);23.18398;61.68074;Timinsaarentie;12;Kyröskoski;39200;FI;2019;functional;8995.0;Centre for Economic Development, Transport and the Environment for Pirkanmaa;0295036000;0000001211;298121;6844536
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001215.ProductionFacility;SSAB Europe Oy;SSAB Europe Oy, Metalliteollisuus;2(c)(iii);Installations for the processing of ferrous metals, Application of protective fused metal coats;24.53657;60.97089;Harvialantie;420;Hämeenlinna;13300;FI;2019;functional;8996.0;Centre for Economic Development, Transport and the Environment for Häme;0295025000;0000001215;366663;6762052
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001216.ProductionFacility;Loimua Oy;Loimua Oy, Vanajan voimalaitos, Hämeenlinna;1(c);Thermal power stations and other combustion installations;24.50551;60.9748;Voimatie;32;Hämeenlinna;13110;FI;2019;functional;8997.0;Centre for Economic Development, Transport and the Environment for Häme;0295025000;0000001216;364999;6762551
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001234.ProductionFacility;ALTIA Oyj;ALTIA Oyj, Koskenkorvan tehdas;8(b)(ii);Treatment and processing intended for the production of food and beverage products from vegetable raw materials;22.46217;62.68601;Santavuorentie;11;Koskenkorva;61330;FI;2019;functional;8998.0;Centre for Economic Development, Transport and the Environment for South Ostrobothnia;0295027500;0000001234;267823;6958781
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001254.ProductionFacility;Stora Enso Oyj;Stora Enso Oyj, Imatran tehtaat;6(a);Industrial plants for the production of pulp from timber or similar fibrous materials;28.85848;61.24909;Kanavaranta;1;Imatra;55800;FI;2019;functional;8999.0;Centre for Economic Development, Transport and the Environment for Southeast Finland;0295029000;0000001254;599720;6791951
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001257.ProductionFacility;Ovako Imatra Oy Ab;Ovako Imatra Oy Ab, Imatran terästehdas;2(b);Installations for the production of pig iron or steel (primary or secondary melting) including continuous casting;28.79628;61.1485;Terästehtaantie;1;Imatra;55100;FI;2019;functional;9000.0;Centre for Economic Development, Transport and the Environment for Southeast Finland;0295029000;0000001257;596691;6780656
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001260.ProductionFacility;TERVAKOSKI OY;TERVAKOSKI OY, Erikoispaperitehdas;6(b);Industrial plants for the production of paper and board and other primary wood products (such as chipboard, fibreboard and plywood);24.62995;60.81374;Vähikkäläntie;1;Tervakoski;12400;FI;2019;functional;9001.0;Centre for Economic Development, Transport and the Environment for Häme;0295025000;0000001260;371083;6744369
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001262.ProductionFacility;Savon Voima Joensuu Oy;Savon Voima Joensuu Oy, Joensuun voimalaitos;1(c);Thermal power stations and other combustion installations;29.83795;62.59351;Iiksenvaarantie;2;Joensuu;80260;FI;2019;functional;9002.0;Centre for Economic Development, Transport and the Environment for North Karelia;0295026000;0000001262;645710;6943505
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001269.ProductionFacility;Metsä Fibre Oy;Metsä Fibre Oy, Joutsenon tehdas;6(a);Industrial plants for the production of pulp from timber or similar fibrous materials;28.45687;61.13091;Haukilahdentie;27;Pulp;54120;FI;2019;functional;9003.0;Centre for Economic Development, Transport and the Environment for Southeast Finland;0295029000;0000001269;578467;6778243
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001271.ProductionFacility;Kemira Chemicals Oy;Kemira Chemicals Oy, Joutsenon toimipaikka;4(b)(iv);Chemical installations for the production on an industrial scale of basic inorganic chemicals: Salts, such as ammonium chloride, potassium chlorate, potassium carbonate, sodium carbonate, perborate, silver nitrate;28.54875;61.13809;Tapiolankaari;50;Joutseno;54100;FI;2019;functional;9004.0;Centre for Economic Development, Transport and the Environment for Southeast Finland;0295029000;0000001271;583396;6779156
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001275.ProductionFacility;Premium Board Finland Oy;Premium Board Finland Oy, Kartonkitehdas, Juankoski;6(b);Industrial plants for the production of paper and board and other primary wood products (such as chipboard, fibreboard and plywood);28.34074;63.06761;Juankoskentie  A;7;Juankoski;73500;FI;2019;functional;9005.0;Centre for Economic Development, Transport and the Environment for North Savo;0295026500;0000001275;567751;6993829
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001276.ProductionFacility;Tulikivi Oyj;Tulikivi Oyj, Tulikivi-louhos ja jatkojalostuslaitokset;3(b);Opencast mining and quarrying;29.43113;63.17607;Kuhnustantie;10;Juuka;83900;FI;2019;functional;9006.0;Centre for Economic Development, Transport and the Environment for North Karelia;0295026000;0000001276;622379;7007524
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001277.ProductionFacility;Nunnanlahden Uuni Oy;Nunnanlahden Uuni Oy, Nunnanlahden vuolukivikaivos;3(b);Opencast mining and quarrying;29.45386;63.17245;Joensuuntie  C;1344;Nunnanlahti;83940;FI;2019;functional;9007.0;Centre for Economic Development, Transport and the Environment for North Karelia;0295026000;0000001277;623538;7007165
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001284.ProductionFacility;Alva-yhtiöt Oy, Rauhalahden voimalaitos;Alva-yhtiöt Oy, Rauhalahden voimalaitos, Rauhalahden voimalaitos;1(c);Thermal power stations and other combustion installations;25.81081;62.23887;KUOKKALANTIE;4;Jyväskylä;40520;FI;2019;functional;9008.0;Centre for Economic Development, Transport and the Environment for Central Finland;0295024500;0000001284;438204;6901358
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001286.ProductionFacility;Alva-yhtiöt Oy, Savelan voimalaitos;Alva-yhtiöt Oy, Savelan voimalaitos, Savelan voimalaitos;1(c);Thermal power stations and other combustion installations;25.71045;62.24082;Onkapannu;5;Jyväskylä;40101;FI;2019;functional;9009.0;Centre for Economic Development, Transport and the Environment for Central Finland;0295024500;0000001286;432994;6901676
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001287.ProductionFacility;Valmet Technologies Oy, Jyväskylä;Valmet Technologies Oy, Jyväskylä, Paperikoneet -yksikkö;2(f);Installations for surface treatment of metals and plastic materials using an electrolytic or chemical process;25.71244;62.23621;Rautpohjankatu;3;Jyväskylä;40700;FI;2019;functional;9010.0;Centre for Economic Development, Transport and the Environment for Central Finland;0295024500;0000001287;433087;6901160
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001291.ProductionFacility;UPM Communication Papers Oy ;UPM Communication Papers Oy , Kaipolan tehdas;6(b);Industrial plants for the production of paper and board and other primary wood products (such as chipboard, fibreboard and plywood);25.23839;61.81047;TEHTAANKATU;1;Kaipola;42220;FI;2019;functional;9011.0;Centre for Economic Development, Transport and the Environment for Central Finland;0295024500;0000001291;407167;6854325
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001294.ProductionFacility;UPM Communication Papers Oy, UPM Specialty Papers Oy;UPM Communication Papers Oy, UPM Specialty Papers Oy, Jämsänkosken paperitehdas;6(b);Industrial plants for the production of paper and board and other primary wood products (such as chipboard, fibreboard and plywood);25.16002;61.91536;Tiilikantie;17;Jämsänkoski;42300;FI;2019;functional;9012.0;Centre for Economic Development, Transport and the Environment for Central Finland;0295024500;0000001294;403369;6866120
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001300.ProductionFacility;Kainuun Voima Oy;Kainuun Voima Oy, Kajaanin Höyryvoimalaitos;1(c);Thermal power stations and other combustion installations;27.6889;64.23316;Tehdaskatu;15;Kajaani;87100;FI;2019;functional;9013.0;Centre for Economic Development, Transport and the Environment for Kainuu;0295023500;0000001300;533414;7123177
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001331.ProductionFacility;Componenta Castings Oy Karkkila;Componenta Castings Oy Karkkila, Karkkilan valimo;2(d);Ferrous metal foundries with a production capacity of 20 tonnes per day;24.20223;60.5325;Bremerintie;6;Karkkila;03600;FI;2019;functional;9014.0;Centre for Economic Development, Transport and the Environment for Uusimaa;0295021000;0000001331;346493;6713981
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001337.ProductionFacility;Metsä Fibre Oy;Metsä Fibre Oy, Kaskisten tehdas;5(d);Landfills (excluding landfills of inert waste and landfills, which were definitely closed before 16.7.2001 or for which the after-care phase required by the competent authorities according to Article 13 of Council Directive 1999/31/EC of 26 April 1999 on ;21.24924;62.35616;Hermansintie;94;Kaskinen;64260;FI;2019;functional;9015.0;Centre for Economic Development, Transport and the Environment for South Ostrobothnia;0295027500;0000001337;202598;6927095
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001345.ProductionFacility;Kaustisen Turkisrehu Oy;Kaustisen Turkisrehu Oy, Kaustisen tuotantolaitos;5(e);Installations for the disposal or recycling of animal carcasses and animal waste;23.6917;63.57265;Jylhäntie;242;Kaustinen;69600;FI;2019;functional;9016.0;Centre for Economic Development, Transport and the Environment for South Ostrobothnia;0295027500;0000001345;335772;7053642
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001347.ProductionFacility;Findest Protein Oy;Findest Protein Oy, Kaustisen laitos;5(e);Installations for the disposal or recycling of animal carcasses and animal waste;23.68691;63.57273;Ylijoentie;40;Kaustinen;69601;FI;2019;functional;9017.0;Centre for Economic Development, Transport and the Environment for South Ostrobothnia;0295027500;0000001347;335535;7053664
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001348.ProductionFacility;Metsä Fibre Oy Kemi;Metsä Fibre Oy Kemi, Puunjalostusteollisuus;6(a);Industrial plants for the production of pulp from timber or similar fibrous materials;24.51977;65.75583;Päätie;250;Kemi;94200;FI;2019;functional;9018.0;Centre for Economic Development, Transport and the Environment for Lapland;0295037000;0000001348;386379;7294937
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001349.ProductionFacility;Stora Enso Veitsiluoto Oy;Stora Enso Veitsiluoto Oy, Puunjalostusteollisuus;6(a);Industrial plants for the production of pulp from timber or similar fibrous materials;24.62165;65.69358;Rivinkarintie b;68;Kemi;94800;FI;2019;functional;9019.0;Centre for Economic Development, Transport and the Environment for Lapland;0295037000;0000001349;390782;7287823
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001350.ProductionFacility;Outokumpu Chrome Oy;Outokumpu Chrome Oy, Kemin kaivos;3(a);Underground mining and related operations;24.69665;65.77785;Elijärventie;645;Kemi;94600;FI;2019;functional;9020.0;Centre for Economic Development, Transport and the Environment for Lapland;0295037000;0000001350;394569;7297082
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001365.ProductionFacility;Suomen Sokeri Oy;Suomen Sokeri Oy, Porkkalan tehdas;8(b)(ii);Treatment and processing intended for the production of food and beverage products from vegetable raw materials;24.37429;60.08376;SOKERITEHTAANTIE;20;Kantvik;02460;FI;2019;functional;9021.0;Centre for Economic Development, Transport and the Environment for Uusimaa;0295021000;0000001365;353940;6663641
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001368.ProductionFacility;Hexion Oy;Hexion Oy, Formaliinilaitos ja liimatehdas;4(a)(ii);Chemical installations for the production on an industrial scale of basic organic chemicals: Oxygen-containing hydrocarbons such as alcohols, aldehydes, ketones, carboxylic acids, esters, acetates, ethers, peroxides, epoxy resins;29.91746;62.09974;Teollisuustie  B;20;Puhos;82430;FI;2019;functional;9022.0;Centre for Economic Development, Transport and the Environment for North Karelia;0295026000;0000001368;652272;6888719
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001374.ProductionFacility;Finnamyl Oy;Finnamyl Oy, Finnamyl Oy, Kokemäki;8(b)(ii);Treatment and processing intended for the production of food and beverage products from vegetable raw materials;22.36484;61.25192;Perunakatu;1;Kokemäki;32800;FI;2019;functional;9023.0;Centre for Economic Development, Transport and the Environment for Southwest Finland;0295022500;0000001374;251437;6799670
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001375.ProductionFacility;TETRA Chemicals Europe Oy;TETRA Chemicals Europe Oy, Kokkolan tehtaat;4(b)(iv);Chemical installations for the production on an industrial scale of basic inorganic chemicals: Salts, such as ammonium chloride, potassium chlorate, potassium carbonate, sodium carbonate, perborate, silver nitrate;23.04729;63.85521;Kemirantie;;Kokkola;67101;FI;2019;functional;9024.0;Centre for Economic Development, Transport and the Environment for South Ostrobothnia;0295027500;0000001375;305759;7086898
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001376.ProductionFacility;Boliden Kokkola Oy;Boliden Kokkola Oy, Sinkkitehdas ja rikkihappotehdas;2(e)(i);Installation for the production of non-ferrous crude metals from ore, concentrates or secondary raw materials by metallurgical, chemical or electrolytic processes;23.05341;63.86311;Outokummuntie;8;Kokkola;67101;FI;2019;functional;9025.0;Centre for Economic Development, Transport and the Environment for South Ostrobothnia;0295027500;0000001376;306114;7087758
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001384.ProductionFacility;Umicore Finland Oy;Umicore Finland Oy, Koboltti- ja erikoiskemikaalitehdas;2(e)(i);Installation for the production of non-ferrous crude metals from ore, concentrates or secondary raw materials by metallurgical, chemical or electrolytic processes;23.05165;63.86172;PL;286;Kokkola;67101;FI;2019;functional;9026.0;Centre for Economic Development, Transport and the Environment for South Ostrobothnia;0295027500;0000001384;306018;7087609
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001402.ProductionFacility;Ab Nyko Oy;Ab Nyko Oy, Korsnäs enhet;5(e);Installations for the disposal or recycling of animal carcasses and animal waste;21.20412;62.79942;Strandvägen;4131;Korsnäs;66200;FI;2019;functional;9027.0;Centre for Economic Development, Transport and the Environment for South Ostrobothnia;0295027500;0000001402;204705;6976541
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001403.ProductionFacility;E-P:n Minkinrehu Oy:n Kortesjärven rehutehdas;E-P:n Minkinrehu Oy:n Kortesjärven rehutehdas, Kortesjärven rehutehdas;5(e);Installations for the disposal or recycling of animal carcasses and animal waste;23.21845;63.27059;Luhtalantie;245;Kortesjärvi;62420;FI;2019;functional;9028.0;Centre for Economic Development, Transport and the Environment for South Ostrobothnia;0295027500;0000001403;310312;7021332
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001405.ProductionFacility;Sonoco-Alcore Oy;Sonoco-Alcore Oy, Karhulan kartonkitehdas;6(b);Industrial plants for the production of paper and board and other primary wood products (such as chipboard, fibreboard and plywood);26.90889;60.53245;Karhulantie;160;Karhula;48600;FI;2019;functional;9029.0;Centre for Economic Development, Transport and the Environment for Southeast Finland;0295029000;0000001405;495000;6710715
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001406.ProductionFacility;Kotkamills Oy;Kotkamills Oy, Kotkan tehtaat;6(a);Industrial plants for the production of pulp from timber or similar fibrous materials;26.95694;60.46577;Gutzeitintie;1;Kotka;48100;FI;2019;functional;9030.0;Centre for Economic Development, Transport and the Environment for Southeast Finland;0295029000;0000001406;497632;6703286
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001409.ProductionFacility;Stora Enso Oyj;Stora Enso Oyj, Sunilan tehdas;6(a);Industrial plants for the production of pulp from timber or similar fibrous materials;26.95161;60.49098;Sunilantie;1;Sunila;48900;FI;2019;functional;9031.0;Centre for Economic Development, Transport and the Environment for Southeast Finland;0295029000;0000001409;497341;6706094
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001431.ProductionFacility;PVO-Lämpövoima Oy;PVO-Lämpövoima Oy, Kristiinan voimalaitos;1(c);Thermal power stations and other combustion installations;21.3254;62.25581;Karhusaari;;Kristiinankaupunki;64100;FI;2019;disused;9032.0;Centre for Economic Development, Transport and the Environment for South Ostrobothnia;0295027500;0000001431;205548;6915598
